"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL3577045";"";"None";"411.41";"0";"1.76";"6f";"COC(=O)CCNC(=O)c1ccc(NC(=O)C(=O)c2ccccc2NC(C)=O)cc1";"IC50";"'='";"530000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3578678";"Inhibition of MAO-B in bovine brain mitochondria using benzylamine as substrate";"B";"BAO_0000252";"mitochondrion format";"Bos taurus";"CHEMBL3638188";"Brain";"None";"Mitochondria";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL3576764";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";""
"CHEMBL3577046";"";"None";"425.44";"0";"2.15";"6g";"COC(=O)CCCNC(=O)c1ccc(NC(=O)C(=O)c2ccccc2NC(C)=O)cc1";"IC50";"'='";"590000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3578678";"Inhibition of MAO-B in bovine brain mitochondria using benzylamine as substrate";"B";"BAO_0000252";"mitochondrion format";"Bos taurus";"CHEMBL3638188";"Brain";"None";"Mitochondria";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL3576764";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";""
"CHEMBL139493";"";"None";"145.20";"0";"0.85";"4";"CCCCCNCC(=O)O";"Ki";"";"";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL715306";"Kinetic constant was calculated by inhibition of monoamino oxidase B (MAO B); Inactive";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1126593";"1";"Scientific Literature";"J Med Chem";"1993";"None";"";""
"CHEMBL123359";"";"None";"197.28";"0";"2.30";"23";"CN1CC=C(C#Cc2ccccc2)CC1";"Ki";"'='";"820000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL734190";"Inhibitory constant against monoamine Oxidase(MAO-B).";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1125347";"1";"Scientific Literature";"J Med Chem";"1992";"None";"";""
"CHEMBL340338";"";"None";"123.20";"0";"1.43";"20";"C=CC1=CCN(C)CC1";"Kinact";"'='";"0.08";"min-1";"";"";"";"";"";"";"";"";"0";"CHEMBL734185";"Monoamine oxidase B Inactivation property expressed as inactivation constant (K inact).";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1125347";"1";"Scientific Literature";"J Med Chem";"1992";"None";"";""
"CHEMBL301898";"";"None";"265.36";"0";"3.95";"20";"CN1CC=C(Oc2ccc(-c3ccccc3)cc2)CC1";"Ratio";"'='";"363.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL849067";"Ratio of turnover to Km for bovine MAO-B";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1127689";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";""
"CHEMBL425113";"";"None";"234.34";"0";"3.06";"29";"C[C@H](C1CCCCC1)N(C)C(=O)c1ccc[nH]1";"Ki";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"32.10";"0.60";"4.46";"20.84";"0";"CHEMBL919868";"Inhibition of bovine brain mitochondria MAOB by fluorometric assay";"B";"BAO_0000252";"mitochondrion format";"Bos taurus";"None";"None";"None";"Mitochondria";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1142236";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";""
"CHEMBL139751";"";"None";"126.20";"0";"1.29";"2";"CCCCCNCC#N";"Ki";"'='";"4940000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL715305";"Kinetic constant was calculated by inhibition of monoamino oxidase B (MAO B)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1126593";"1";"Scientific Literature";"J Med Chem";"1993";"None";"";""
"CHEMBL447022";"";"None";"342.83";"0";"4.44";"3j";"CCC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1ccc(OC)cc1";"IC50";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"14.58";"0.28";"0.56";"11.93";"0";"CHEMBL1035637";"Inhibition of bovine mitochondrial MAOB";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1140980";"1";"Scientific Literature";"Eur J Med Chem";"2008";"None";"";""
"CHEMBL2028089";"";"None";"277.32";"0";"2.85";"2 (S)";"CC=C=CCN(C)Cc1ccccc1.O=C(O)C(=O)O";"k2";"'='";"0.16";"min-1";"";"";"";"";"";"";"";"";"0";"CHEMBL729341";"Kinetic parameter for the time dependent inhibition of Bovine liver Monoamine Oxidase B at 25 degrees C (pH= 7.4).";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1124175";"1";"Scientific Literature";"J Med Chem";"1988";"None";"";""
"CHEMBL23318";"";"None";"237.35";"0";"3.64";"7b";"CN1CC=C(Cc2cccc3ccccc23)CC1";"Ratio";"'='";"2592.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL850385";"Ratio between TN and Km against MAO A";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1127042";"1";"Scientific Literature";"J Med Chem";"1993";"None";"";""
"CHEMBL23918";"";"None";"223.32";"0";"3.56";"8a";"CN1CC=C(c2ccc3ccccc3c2)CC1";"Ratio";"'='";"101.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL850386";"Ratio of turnover number(TN)and Km for MAO B";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1127042";"1";"Scientific Literature";"J Med Chem";"1993";"None";"";""
"CHEMBL472566";"ZOXAZOLAMINE";"-1.0";"168.58";"0";"2.06";"Zoxazolamine";"Nc1nc2cc(Cl)ccc2o1";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL965583";"Inhibition of bovine liver MAOB";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1152129";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL196";"ASCORBIC ACID";"4.0";"176.12";"0";"-1.41";"Vitamin C";"O=C1O[C@H]([C@@H](O)CO)C(O)=C1O";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL965584";"Inhibition of bovine brain MAOB";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1152129";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL517560";"TRICHODERMIN";"None";"292.38";"0";"2.61";"Trichodermin";"CC(=O)O[C@@H]1C[C@H]2O[C@@H]3C(C)=CCC[C@]3(C)[C@]1(C)[C@]21CO1";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL965584";"Inhibition of bovine brain MAOB";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1152129";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL333945";"";"None";"137.23";"0";"1.66";"42";"CN1CC=C(C2CC2)CC1";"Ratio";"'='";"974.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL732525";"Ratio of Kcat and KM against monoamine oxidase B (MAO-B) from beef liver was calculated";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1129640";"1";"Scientific Literature";"J Med Chem";"1996";"None";"";""
"CHEMBL333736";"";"None";"246.31";"0";"2.48";"36";"CN1CC=C(OC(=O)N(C)c2ccccc2)CC1";"Vmax";"'='";"255.0";"nM min-1";"";"";"";"";"";"";"";"";"0";"CHEMBL732519";"Tested against Monoamine oxidase B enzyme from bovine liver mitochondria";"B";"BAO_0000252";"mitochondrion format";"None";"None";"None";"None";"Mitochondria";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1126092";"1";"Scientific Literature";"J Med Chem";"1992";"None";"";""
"CHEMBL2093106";"";"None";"201.31";"0";"3.41";"3 (SS)";"CC=C=CCN(C)[C@@H](C)c1ccccc1";"Ki";"'='";"1100000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL729339";"In vitro inhibition of bovine monoamine oxidase B.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1124175";"1";"Scientific Literature";"J Med Chem";"1988";"None";"";""
"CHEMBL173759";"";"None";"239.32";"0";"3.44";"16";"CN1CC=C(Oc2cccc3ccccc23)CC1";"TN";"'='";"81.0";"M min-1 M-1";"";"";"";"";"";"";"";"";"0";"CHEMBL709704";"Turnover number (TN) for bovine mono-amine oxidase B MAO-B";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1127689";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";""
"CHEMBL170647";"";"None";"226.32";"0";"3.13";"22";"C=C(c1cccn1C)N(C)Cc1ccccc1";"Ki";"'='";"85000.0";"nM";"4.07";"";"";"UO_0000065";"17.99";"0.33";"0.94";"49.82";"0";"CHEMBL730890";"Inhibitory activity against monoamine oxidase B in isolated bovine brain mitochondria";"B";"BAO_0000252";"mitochondrion format";"Bos taurus";"CHEMBL3638188";"Brain";"None";"Mitochondria";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1144918";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";""
"CHEMBL317826";"";"None";"201.31";"0";"3.19";"16";"CCCN1CC=C(c2ccccc2)CC1";"Kinact";"'='";"0.06";"min-1";"";"";"";"";"";"";"";"";"0";"CHEMBL734184";"Monoamine oxidase B Inactivation property expressed as inactivation constant (K inact) was determined at a concentration of 300-1500 uM";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1125347";"1";"Scientific Literature";"J Med Chem";"1992";"None";"";""
"CHEMBL17562";"";"None";"182.18";"0";"-0.06";"1f";"O=C1O[C@H](CO)CN1n1cccc1";"Ki";"'='";"2000.0";"nM";"5.70";"";"";"UO_0000065";"31.28";"0.60";"5.76";"10.42";"0";"CHEMBL728381";"Inhibition of bovine brain mitochondrial Monoamine oxidase B (MAO-B) compared to toloxatone";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135879";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";""
"CHEMBL39537";"";"None";"147.22";"0";"2.02";"17(R)";"N[C@H]1CCCc2ccccc21";"Ki";"'='";"720.0";"nM";"6.14";"";"";"UO_0000065";"41.72";"0.76";"4.12";"23.61";"0";"CHEMBL729340";"Inhibitory activity against Monoamine Oxidase B of Bovine liver in competitive inhibition assay at 25 degree C (pH=7.4)";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1124175";"1";"Scientific Literature";"J Med Chem";"1988";"None";"";""
"CHEMBL17042";"";"None";"209.29";"0";"1.63";"1c";"NCC12C3C4C1C1C2C3C41c1ccccc1";"Km";"'='";"1010000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL859438";"Michaelis-Menten constant was determined against mitochondrial Monoamine oxidase B";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1129988";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";""
"CHEMBL17042";"";"None";"209.29";"0";"1.63";"1c";"NCC12C3C4C1C1C2C3C41c1ccccc1";"k cat";"'='";"208.0";"min-1";"";"";"";"";"";"";"";"";"0";"CHEMBL732522";"Rate of catalysis was determined against mitochondrial Monoamine oxidase B";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1129988";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";""
"CHEMBL123999";"";"None";"198.29";"0";"2.72";"43";"C1=C(c2ccccc2)CC[N+](C2CC2)=C1";"Ratio";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL732526";"Ratio of Kcat and KM against monoamine oxidase B (MAO-B) from beef liver was calculated; NS = no substrate activity demonstarted";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1129640";"1";"Scientific Literature";"J Med Chem";"1996";"None";"";""
"CHEMBL101362";"";"None";"187.29";"0";"2.80";"5";"CCN1CC=C(c2ccccc2)CC1";"Km";"'='";"170000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL734193";"Michaelis-Menten constant was measured against monoamine oxidase B (MAO-B) from beef liver";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1129640";"1";"Scientific Literature";"J Med Chem";"1996";"None";"";""
"CHEMBL3408909";"";"None";"388.86";"0";"4.63";"4c";"O=C(NNc1nc2ccccc2nc1Cc1ccccc1)c1ccc(Cl)cc1";"IC50";"'='";"730000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3413249";"Inhibition of bovine brain MAO-B preincubated for 60 mins before substrate addition by fluorimetric method";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL3407425";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";""
"CHEMBL54927";"";"None";"213.28";"0";"2.21";"26";"CN1CC=C(n2cnc3ccccc32)CC1";"Km";"'='";"900000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL730191";"Km against bovine liver Monoamine oxidase B";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132216";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";""
"CHEMBL3585843";"";"None";"314.35";"0";"1.62";"36";"NNC(=O)CCCN1C(=O)c2ccccc2NC1c1ccco1";"IC50";"'='";"270000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3586840";"Inhibition of bovine brain mitochondria MAO-B using benzylamine substrate after 60 mins by fluorimetric method";"B";"BAO_0000252";"mitochondrion format";"Bos taurus";"None";"None";"None";"Mitochondria";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL3585336";"1";"Scientific Literature";"Bioorg Med Chem";"2015";"None";"";""
"CHEMBL8706";"CLORGILINE";"-1.0";"272.18";"0";"3.33";"Clorgyline";"C#CCN(C)CCCOc1ccc(Cl)cc1Cl";"IC50";"'='";"98000.0";"nM";"4.01";"";"";"UO_0000065";"14.73";"0.32";"0.68";"32.15";"0";"CHEMBL3586840";"Inhibition of bovine brain mitochondria MAO-B using benzylamine substrate after 60 mins by fluorimetric method";"B";"BAO_0000252";"mitochondrion format";"Bos taurus";"None";"None";"None";"Mitochondria";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL3585336";"1";"Scientific Literature";"Bioorg Med Chem";"2015";"None";"";""
"CHEMBL3585831";"";"None";"344.80";"0";"3.47";"24";"COC(=O)CCN1C(=O)c2ccccc2NC1c1ccc(Cl)cc1";"IC50";"'='";"720000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3586840";"Inhibition of bovine brain mitochondria MAO-B using benzylamine substrate after 60 mins by fluorimetric method";"B";"BAO_0000252";"mitochondrion format";"Bos taurus";"None";"None";"None";"Mitochondria";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL3585336";"1";"Scientific Literature";"Bioorg Med Chem";"2015";"None";"";""
"CHEMBL3585811";"";"None";"296.33";"0";"2.43";"4";"COC(=O)CN1C(=O)c2ccccc2NC1c1ccccc1";"IC50";"'='";"720000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3586840";"Inhibition of bovine brain mitochondria MAO-B using benzylamine substrate after 60 mins by fluorimetric method";"B";"BAO_0000252";"mitochondrion format";"Bos taurus";"None";"None";"None";"Mitochondria";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL3585336";"1";"Scientific Literature";"Bioorg Med Chem";"2015";"None";"";""
"CHEMBL460609";"";"None";"278.36";"0";"3.53";"21";"O=C(NCCCc1ccccc1)c1cc2ccccc2[nH]1";"Ki";"'='";"800.0";"nM";"6.10";"";"";"UO_0000065";"21.90";"0.40";"2.57";"13.58";"0";"CHEMBL988018";"Inhibition of bovine brain mitochondrial MAO-B by fluorometric assay";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1142552";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"None";"";""
"CHEMBL462097";"";"None";"264.37";"0";"3.84";"36";"CN(CCc1ccccc1)Cc1cc2ccccc2[nH]1";"Ki";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"29.12";"0.53";"3.86";"40.46";"0";"CHEMBL988018";"Inhibition of bovine brain mitochondrial MAO-B by fluorometric assay";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1142552";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"None";"";""
"CHEMBL448946";"";"None";"250.35";"0";"4.02";"42";"CC(NCc1cc2ccccc2[nH]1)c1ccccc1";"Ki";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL988018";"Inhibition of bovine brain mitochondrial MAO-B by fluorometric assay";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1142552";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"None";"";""
"CHEMBL510210";"";"None";"270.42";"0";"4.57";"47";"C[C@H](C1CCCCC1)N(C)Cc1cc2ccccc2[nH]1";"Ki";"'='";"5900.0";"nM";"5.23";"";"";"UO_0000065";"19.34";"0.36";"0.66";"27.48";"0";"CHEMBL988018";"Inhibition of bovine brain mitochondrial MAO-B by fluorometric assay";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1142552";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"None";"";""
"CHEMBL457212";"";"None";"284.45";"0";"4.58";"49";"C[C@H](C1CCCCC1)N(C)Cc1cc2ccccc2n1C";"Ki";"'='";"5300.0";"nM";"5.28";"";"";"UO_0000065";"18.55";"0.34";"0.70";"64.57";"0";"CHEMBL988018";"Inhibition of bovine brain mitochondrial MAO-B by fluorometric assay";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1142552";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"None";"";""
"CHEMBL159";"VINBLASTINE";"4.0";"810.99";"2";"3.99";"VBL";"CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1";"Ki";"'='";"77000.0";"nM";"4.11";"";"";"UO_0000065";"5.07";"0.10";"0.12";"2.67";"1";"CHEMBL728382";"Inhibitory activity against Monoamine oxidase B isolated from beef liver mitochondria was determined";"B";"BAO_0000252";"mitochondrion format";"None";"None";"None";"None";"Mitochondria";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1124812";"1";"Scientific Literature";"J Med Chem";"1990";"None";"";""
"CHEMBL159";"VINBLASTINE";"4.0";"810.99";"2";"3.99";"Vinblastine";"CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1";"Ki";"'='";"77000.0";"nM";"4.11";"";"";"UO_0000065";"5.07";"0.10";"0.12";"2.67";"0";"CHEMBL941395";"Inhibition of bovine liver MAOB";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1150210";"1";"Scientific Literature";"J Nat Prod";"1992";"None";"";""
"CHEMBL88";"CYCLOPHOSPHAMIDE";"4.0";"261.09";"0";"1.88";"Cyclophosphamide";"O=P1(N(CCCl)CCCl)NCCCO1";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL965584";"Inhibition of bovine brain MAOB";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1152129";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL538902";"";"None";"187.29";"0";"2.49";"3";"CN1CC=C(Cc2ccccc2)CC1";"Km";"'='";"154000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL715308";"Michaelis-Menten constant against MAO B.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1127042";"1";"Scientific Literature";"J Med Chem";"1993";"None";"";""
"CHEMBL24172";"";"None";"173.26";"0";"2.41";"1";"CN1CC=C(c2ccccc2)CC1";"Kinact";"'='";"0.034";"min-1";"";"";"";"";"";"";"";"";"0";"CHEMBL734183";"MAO-B Inactivation property expressed as inactivation constant (K inact).";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1125347";"1";"Scientific Literature";"J Med Chem";"1992";"None";"";""
"CHEMBL354639";"";"None";"246.28";"0";"2.44";"20";"CN(Cc1ccc(F)cc1)C(=O)c1cccn1C";"Ki";"'='";"450.0";"nM";"6.35";"";"";"UO_0000065";"25.77";"0.48";"3.91";"25.15";"0";"CHEMBL730890";"Inhibitory activity against monoamine oxidase B in isolated bovine brain mitochondria";"B";"BAO_0000252";"mitochondrion format";"Bos taurus";"CHEMBL3638188";"Brain";"None";"Mitochondria";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1144918";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";""
"CHEMBL224061";"";"None";"329.86";"0";"4.04";"1";"Cc1ccc(C2=NN(C(N)=S)C(c3ccc(Cl)cc3)C2)cc1";"Ki";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"23.72";"0.49";"3.78";"18.80";"0";"CHEMBL920012";"Inhibition of bovine brain mitochondria MAOB";"B";"BAO_0000252";"mitochondrion format";"Bos taurus";"None";"None";"None";"Mitochondria";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1139465";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";""
"CHEMBL389728";"";"None";"277.37";"0";"2.74";"9";"NC(=S)N1N=C(c2cccs2)CC1c1ccco1";"Ki";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"27.76";"0.58";"4.96";"14.06";"0";"CHEMBL920012";"Inhibition of bovine brain mitochondria MAOB";"B";"BAO_0000252";"mitochondrion format";"Bos taurus";"None";"None";"None";"Mitochondria";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1139465";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";""
